Stock1,Stock2,Correlation
TECHM.NS,FEDERALBNK.NS,0.12595253860687305
TECHM.NS,GLENMARK.NS,0.22138793922750383
TECHM.NS,GMRINFRA.NS,0.20196699383103245
TECHM.NS,GODREJAGRO.NS,0.17677125747514075
TECHM.NS,GRANULES.NS,0.14194512215087646
TECHM.NS,GUJGASLTD.NS,0.22006140281092484
TECHM.NS,HAL.NS,0.11180344213029271
TECHM.NS,HINDPETRO.NS,0.11779009387912516
TECHM.NS,HINDZINC.NS,0.0023573129163467913
TECHM.NS,IDEA.NS,0.09434341871652897
TECHM.NS,IDFCFIRSTB.NS,0.17074136057408804
TECHM.NS,INDHOTEL.NS,0.1286253695027809
TECHM.NS,INDUSTOWER.NS,0.09469014930878418
TECHM.NS,IPCALAB.NS,0.1751409092151351
TECHM.NS,JINDALSTEL.NS,0.14365797066997235
TECHM.NS,JSWENERGY.NS,0.1755346017387174
TECHM.NS,LICHSGFIN.NS,0.14474122329516198
TECHM.NS,LTTS.NS,0.5263213101311119
TECHM.NS,MANAPPURAM.NS,0.2074665614507532
TECHM.NS,MFSL.NS,0.12814177590602172
TECHM.NS,MGL.NS,0.17715871592658683
TECHM.NS,MPHASIS.NS,0.5804328856726368
TECHM.NS,MRF.NS,0.06502225844362336
TECHM.NS,NAM-INDIA.NS,0.1655728706341554
TECHM.NS,NAVINFLUOR.NS,0.2614479887781221
TECHM.NS,NMDC.NS,0.1516780396775076
TECHM.NS,PAGEIND.NS,0.08625063805263752
TECHM.NS,PFIZER.NS,0.27112079882455714
TECHM.NS,PIIND.NS,0.17444913059117234
TECHM.NS,PNB.NS,0.14293688207393562
TECHM.NS,POLYCAB.NS,0.19678624247668441
TECHM.NS,RAMCOCEM.NS,0.24401376550388781
TECHM.NS,RBLBANK.NS,0.15044049616758234
TECHM.NS,SHREECEM.NS,0.2729094038397849
TECHM.NS,SUNTV.NS,0.18572131655279903
TECHM.NS,SYNGENE.NS,0.1828141752804261
TECHM.NS,TATACOMM.NS,0.21937286533294564
TECHM.NS,TATAELXSI.NS,0.19426975315048142
TECHM.NS,TORNTPOWER.NS,0.13455473094853385
TECHM.NS,TRENT.NS,0.1691667461477497
TECHM.NS,UNIONBANK.NS,0.08276776952034845
TECHM.NS,VBL.NS,0.17857610518893002
TECHM.NS,TORNTPHARM.NS,0.08422498460096624
TECHM.NS,WHIRLPOOL.NS,0.18228447123871785
TECHM.NS,ZEEL.NS,0.2324751993548265
HDFCLIFE.NS,COALINDIA.NS,0.265840440828898
HDFCLIFE.NS,BPCL.NS,0.39921795689163697
HDFCLIFE.NS,BRITANNIA.NS,0.17446791001844894
HDFCLIFE.NS,SHREECEM.NS,0.2986877757840786
HDFCLIFE.NS,HEROMOTOCO.NS,0.256649284861338
HDFCLIFE.NS,CIPLA.NS,0.18259345969440716
HDFCLIFE.NS,DRREDDY.NS,0.23587967345442373
HDFCLIFE.NS,EICHERMOT.NS,0.2072158935905657
HDFCLIFE.NS,BAJAJ-AUTO.NS,0.1488614248977818
HDFCLIFE.NS,INDUSINDBK.NS,0.20363604871591853
HDFCLIFE.NS,TATACONSUM.NS,0.30840667325893595
HDFCLIFE.NS,VEDL.NS,0.23314045542820638
HDFCLIFE.NS,DABUR.NS,0.31658969820364674
HDFCLIFE.NS,HAVELLS.NS,0.26012160792610967
HDFCLIFE.NS,ICICIPRULI.NS,0.5936896370532877
HDFCLIFE.NS,PIDILITIND.NS,0.2810653347043552
HDFCLIFE.NS,SBICARD.NS,0.004927378670805407
HDFCLIFE.NS,SIEMENS.NS,0.24049831335407182
HDFCLIFE.NS,GODREJCP.NS,0.1952534484375804
HDFCLIFE.NS,DLF.NS,0.3194497814873425
HDFCLIFE.NS,HINDALCO.NS,0.22340441244434
HDFCLIFE.NS,TATAPOWER.NS,0.2804317601493537
HDFCLIFE.NS,AMBUJACEM.NS,0.34103503913831157
HDFCLIFE.NS,APOLLOHOSP.NS,0.12897676631041557
HDFCLIFE.NS,AUROPHARMA.NS,0.14752385115958772
HDFCLIFE.NS,BANDHANBNK.NS,0.30893067423673
HDFCLIFE.NS,BERGEPAINT.NS,0.29055977780570436
HDFCLIFE.NS,BIOCON.NS,0.16119209630178438
HDFCLIFE.NS,BOSCHLTD.NS,0.2540180867502091
HDFCLIFE.NS,CHOLAFIN.NS,0.21460939826399997
HDFCLIFE.NS,COLPAL.NS,0.22585219105606055
HDFCLIFE.NS,DABUR.NS,0.31658969820364674
HDFCLIFE.NS,GAIL.NS,0.17342325612000714
HDFCLIFE.NS,GLAND.NS,1.221729719752675e-06
HDFCLIFE.NS,GODREJPROP.NS,0.2795457352214004
HDFCLIFE.NS,HDFCAMC.NS,0.4658113810606077
HDFCLIFE.NS,ICICIGI.NS,0.49104802709660045
HDFCLIFE.NS,IGL.NS,0.2276480872874985
HDFCLIFE.NS,INDIGO.NS,0.3041603975182616
HDFCLIFE.NS,LUPIN.NS,0.17473615276074872
HDFCLIFE.NS,M&MFIN.NS,0.3585616178999939
HDFCLIFE.NS,MARICO.NS,0.1447677914267786
HDFCLIFE.NS,MUTHOOTFIN.NS,0.3970201675124578
HDFCLIFE.NS,NAUKRI.NS,0.2965776187333813
HDFCLIFE.NS,PEL.NS,0.31536049291496104
HDFCLIFE.NS,PGHH.NS,0.19125879720942757
HDFCLIFE.NS,PFC.NS,0.3291117976532447
HDFCLIFE.NS,RECLTD.NS,0.3025970138175754
HDFCLIFE.NS,SAIL.NS,0.21196812780301166
HDFCLIFE.NS,SRF.NS,0.2784758968764372
HDFCLIFE.NS,TATACHEM.NS,0.3226226760813275
HDFCLIFE.NS,TORNTPHARM.NS,0.12620474502594342
HDFCLIFE.NS,TVSMOTOR.NS,0.22212320334874466
HDFCLIFE.NS,UBL.NS,0.2883372305778253
HDFCLIFE.NS,UPL.NS,0.2507551485940455
HDFCLIFE.NS,VOLTAS.NS,0.17304406121235533
HDFCLIFE.NS,WHIRLPOOL.NS,0.29507752130362747
HDFCLIFE.NS,ZEEL.NS,0.2203889334267934
HDFCLIFE.NS,ZYDUSLIFE.NS,0.18769259695382187
HDFCLIFE.NS,ABB.NS,0.25350678705765917
HDFCLIFE.NS,ACC.NS,0.3502042035594943
HDFCLIFE.NS,ALKEM.NS,0.10619002159354829
HDFCLIFE.NS,APOLLOTYRE.NS,0.2832912220166066
HDFCLIFE.NS,ASHOKLEY.NS,0.3315791858204937
HDFCLIFE.NS,BANKBARODA.NS,0.2744042876792969
HDFCLIFE.NS,BHARATFORG.NS,0.2440349690261725
HDFCLIFE.NS,BHEL.NS,0.2705193393963382
HDFCLIFE.NS,CANBK.NS,0.32437915928810973
HDFCLIFE.NS,CASTROLIND.NS,0.19769080552505466
HDFCLIFE.NS,CROMPTON.NS,0.10855566726068415
HDFCLIFE.NS,CUMMINSIND.NS,0.18977042487113563
HDFCLIFE.NS,DALBHARAT.NS,0.33076026714537693
HDFCLIFE.NS,DEEPAKNTR.NS,0.32593939890229884
HDFCLIFE.NS,ESCORTS.NS,0.14153412299358298
HDFCLIFE.NS,EXIDEIND.NS,0.30899258763030873
HDFCLIFE.NS,FEDERALBNK.NS,0.2749399087234989
HDFCLIFE.NS,GLENMARK.NS,0.23969882012394386
HDFCLIFE.NS,GMRINFRA.NS,0.29325414024193125
HDFCLIFE.NS,GODREJAGRO.NS,0.23847961778297852
HDFCLIFE.NS,GRANULES.NS,0.1760472603837968
HDFCLIFE.NS,GUJGASLTD.NS,0.3173664250752647
HDFCLIFE.NS,HAL.NS,0.3816838937738328
HDFCLIFE.NS,HINDPETRO.NS,0.3097934428706008
HDFCLIFE.NS,HINDZINC.NS,0.2017851096231758
HDFCLIFE.NS,IDEA.NS,0.18847824641717625
HDFCLIFE.NS,IDFCFIRSTB.NS,0.3575473983134552
HDFCLIFE.NS,INDHOTEL.NS,0.23421134295406373
HDFCLIFE.NS,INDUSTOWER.NS,0.21078979331674463
HDFCLIFE.NS,IPCALAB.NS,0.09948910845385198
HDFCLIFE.NS,JINDALSTEL.NS,0.23246738601301356
HDFCLIFE.NS,JSWENERGY.NS,0.24735310744294417
HDFCLIFE.NS,LICHSGFIN.NS,0.3253280664143836
HDFCLIFE.NS,LTTS.NS,0.307968349655191
HDFCLIFE.NS,MANAPPURAM.NS,0.24737205286581318
HDFCLIFE.NS,MFSL.NS,0.5522335819703411
HDFCLIFE.NS,MGL.NS,0.23982147870602644
HDFCLIFE.NS,MPHASIS.NS,0.2266123056986448
HDFCLIFE.NS,MRF.NS,0.25893664499714825
HDFCLIFE.NS,NAM-INDIA.NS,0.3169440056862379
HDFCLIFE.NS,NAVINFLUOR.NS,0.22847352793015127
HDFCLIFE.NS,NMDC.NS,0.15605632852674506
HDFCLIFE.NS,PAGEIND.NS,0.14669118705773368
HDFCLIFE.NS,PFIZER.NS,0.20220172980984497
HDFCLIFE.NS,PIIND.NS,0.29120954077642947
HDFCLIFE.NS,PNB.NS,0.28351386317095173
HDFCLIFE.NS,POLYCAB.NS,0.21325200470279887
HDFCLIFE.NS,RAMCOCEM.NS,0.2985441140447414
HDFCLIFE.NS,RBLBANK.NS,0.2804762745913527
HDFCLIFE.NS,SHREECEM.NS,0.29868772244667907
HDFCLIFE.NS,SUNTV.NS,0.19221627403768096
HDFCLIFE.NS,SYNGENE.NS,0.20774045172536956
HDFCLIFE.NS,TATACOMM.NS,0.32530095212117827
HDFCLIFE.NS,TATAELXSI.NS,0.17694378654373538
HDFCLIFE.NS,TORNTPOWER.NS,0.33057576630336577
HDFCLIFE.NS,TRENT.NS,0.2527874460755698
HDFCLIFE.NS,UNIONBANK.NS,0.23930869182625872
HDFCLIFE.NS,VBL.NS,0.15330086033426119
HDFCLIFE.NS,TORNTPHARM.NS,0.1263370606329256
HDFCLIFE.NS,WHIRLPOOL.NS,0.2950775289960477
HDFCLIFE.NS,ZEEL.NS,0.22037610030396593
COALINDIA.NS,BPCL.NS,0.45169056371833793
COALINDIA.NS,BRITANNIA.NS,0.1038445822144001
COALINDIA.NS,SHREECEM.NS,0.15938150450041583
COALINDIA.NS,HEROMOTOCO.NS,0.24654122002187814
COALINDIA.NS,CIPLA.NS,0.10411178728103605
COALINDIA.NS,DRREDDY.NS,0.19565007994255645
COALINDIA.NS,EICHERMOT.NS,0.2558989172692441
COALINDIA.NS,BAJAJ-AUTO.NS,0.17814839415582331
COALINDIA.NS,INDUSINDBK.NS,0.2712743332149878
COALINDIA.NS,TATACONSUM.NS,0.1252622878656356
COALINDIA.NS,VEDL.NS,0.41728746398386374
COALINDIA.NS,DABUR.NS,0.06411969424441848
COALINDIA.NS,HAVELLS.NS,0.22395788033806552
COALINDIA.NS,ICICIPRULI.NS,0.15203277900807158
COALINDIA.NS,PIDILITIND.NS,0.07021875906263293
COALINDIA.NS,SBICARD.NS,0.0022657264774073238
COALINDIA.NS,SIEMENS.NS,0.3135487416921467
COALINDIA.NS,GODREJCP.NS,0.04562022682614352
COALINDIA.NS,DLF.NS,0.44109968013385487
COALINDIA.NS,HINDALCO.NS,0.4958699733103288
COALINDIA.NS,TATAPOWER.NS,0.498994464043698
COALINDIA.NS,AMBUJACEM.NS,0.19633947935309576
COALINDIA.NS,APOLLOHOSP.NS,0.07079122516265453
COALINDIA.NS,AUROPHARMA.NS,0.19255434745123193
COALINDIA.NS,BANDHANBNK.NS,0.23446454563929364
COALINDIA.NS,BERGEPAINT.NS,0.09022031238289242
COALINDIA.NS,BIOCON.NS,0.17398167009658316
COALINDIA.NS,BOSCHLTD.NS,0.38625156911322783
COALINDIA.NS,CHOLAFIN.NS,0.1536827695947796
COALINDIA.NS,COLPAL.NS,0.19589042809160004
COALINDIA.NS,DABUR.NS,0.06411969424441848
COALINDIA.NS,GAIL.NS,0.5932150044780576
COALINDIA.NS,GLAND.NS,3.5597316688066346e-05
COALINDIA.NS,GODREJPROP.NS,0.34815470024443657
COALINDIA.NS,HDFCAMC.NS,0.2978604186750189
COALINDIA.NS,ICICIGI.NS,0.22275020125709208
COALINDIA.NS,IGL.NS,0.19478607314304458
COALINDIA.NS,INDIGO.NS,0.20649529850264028
COALINDIA.NS,LUPIN.NS,0.17467941374831258
COALINDIA.NS,M&MFIN.NS,0.27801838223426906
COALINDIA.NS,MARICO.NS,0.14858470954661893
COALINDIA.NS,MUTHOOTFIN.NS,0.18322287298131196
COALINDIA.NS,NAUKRI.NS,0.17326196970311672
COALINDIA.NS,PEL.NS,0.2121049532327669
COALINDIA.NS,PGHH.NS,0.0933945870770881
COALINDIA.NS,PFC.NS,0.43798729653274165
COALINDIA.NS,RECLTD.NS,0.44516615125991993
COALINDIA.NS,SAIL.NS,0.4601077961305776
COALINDIA.NS,SRF.NS,0.2309048779834647
COALINDIA.NS,TATACHEM.NS,0.3973828256620399
COALINDIA.NS,TORNTPHARM.NS,0.2579643831640575
COALINDIA.NS,TVSMOTOR.NS,0.31001152613079375
COALINDIA.NS,UBL.NS,0.17558904257523372
COALINDIA.NS,UPL.NS,0.23747521067945768
COALINDIA.NS,VOLTAS.NS,0.3246535573513656
COALINDIA.NS,WHIRLPOOL.NS,0.221786779021972
COALINDIA.NS,ZEEL.NS,0.21826032481959018
COALINDIA.NS,ZYDUSLIFE.NS,0.2490817254181263
COALINDIA.NS,ABB.NS,0.2774816984017629
COALINDIA.NS,ACC.NS,0.20555951274317283
COALINDIA.NS,ALKEM.NS,0.18609431218614075
COALINDIA.NS,APOLLOTYRE.NS,0.3607616363305493
COALINDIA.NS,ASHOKLEY.NS,0.2453102298804448
COALINDIA.NS,BANKBARODA.NS,0.36989742920560836
COALINDIA.NS,BHARATFORG.NS,0.33787661536388625
COALINDIA.NS,BHEL.NS,0.5992723980572291
COALINDIA.NS,CANBK.NS,0.3817916180519045
COALINDIA.NS,CASTROLIND.NS,0.3925556480578296
COALINDIA.NS,CROMPTON.NS,0.15639129150405634
COALINDIA.NS,CUMMINSIND.NS,0.2777114909421209
COALINDIA.NS,DALBHARAT.NS,0.15867797384581914
COALINDIA.NS,DEEPAKNTR.NS,0.3232522896703343
COALINDIA.NS,ESCORTS.NS,0.20846403900954671
COALINDIA.NS,EXIDEIND.NS,0.41547189302354526
COALINDIA.NS,FEDERALBNK.NS,0.32565155405340823
COALINDIA.NS,GLENMARK.NS,0.23871512386242477
COALINDIA.NS,GMRINFRA.NS,0.4347103593800542
COALINDIA.NS,GODREJAGRO.NS,0.1898212100874008
COALINDIA.NS,GRANULES.NS,0.3159932982893616
COALINDIA.NS,GUJGASLTD.NS,0.2251163192640925
COALINDIA.NS,HAL.NS,0.43506213641431496
COALINDIA.NS,HINDPETRO.NS,0.4311285427719046
COALINDIA.NS,HINDZINC.NS,0.3320208596400853
COALINDIA.NS,IDEA.NS,0.288353471611838
COALINDIA.NS,IDFCFIRSTB.NS,0.37999026214507586
COALINDIA.NS,INDHOTEL.NS,0.26626250677730806
COALINDIA.NS,INDUSTOWER.NS,0.23861642522015214
COALINDIA.NS,IPCALAB.NS,0.0749192467481887
COALINDIA.NS,JINDALSTEL.NS,0.34757345194409195
COALINDIA.NS,JSWENERGY.NS,0.3844919005718697
COALINDIA.NS,LICHSGFIN.NS,0.40196784630198684
COALINDIA.NS,LTTS.NS,0.22146343087128145
COALINDIA.NS,MANAPPURAM.NS,0.2906319055419318
COALINDIA.NS,MFSL.NS,0.18937638224588557
COALINDIA.NS,MGL.NS,0.34252476276137583
COALINDIA.NS,MPHASIS.NS,0.19145523723581753
COALINDIA.NS,MRF.NS,0.3088135750692931
COALINDIA.NS,NAM-INDIA.NS,0.34881533410013366
COALINDIA.NS,NAVINFLUOR.NS,0.07845074150195376
COALINDIA.NS,NMDC.NS,0.5562735507372182
COALINDIA.NS,PAGEIND.NS,0.17294049663286595
COALINDIA.NS,PFIZER.NS,0.20415283082303248
COALINDIA.NS,PIIND.NS,0.22447171205197733
COALINDIA.NS,PNB.NS,0.36898170104895933
COALINDIA.NS,POLYCAB.NS,0.24410838743012228
COALINDIA.NS,RAMCOCEM.NS,0.07866118440179316
COALINDIA.NS,RBLBANK.NS,0.20859810718464544
COALINDIA.NS,SHREECEM.NS,0.1593815772778506
COALINDIA.NS,SUNTV.NS,0.2630295165743172
COALINDIA.NS,SYNGENE.NS,0.18498551711710096
COALINDIA.NS,TATACOMM.NS,0.3197458942103681
COALINDIA.NS,TATAELXSI.NS,0.1337047413537553
COALINDIA.NS,TORNTPOWER.NS,0.5091727024335243
COALINDIA.NS,TRENT.NS,0.3615413245433438
COALINDIA.NS,UNIONBANK.NS,0.34705133099884444
COALINDIA.NS,VBL.NS,0.32480567472996996
COALINDIA.NS,TORNTPHARM.NS,0.2579611080625752
COALINDIA.NS,WHIRLPOOL.NS,0.2217867482260529
COALINDIA.NS,ZEEL.NS,0.21826069044086555
BPCL.NS,BRITANNIA.NS,0.2673945813137234
BPCL.NS,SHREECEM.NS,0.2353998550469314
BPCL.NS,HEROMOTOCO.NS,0.3634499525060485
BPCL.NS,CIPLA.NS,0.13581888404506656
BPCL.NS,DRREDDY.NS,0.2520718656579705
BPCL.NS,EICHERMOT.NS,0.25023832227688164
BPCL.NS,BAJAJ-AUTO.NS,0.3315062836654696
BPCL.NS,INDUSINDBK.NS,0.19048316248077937
BPCL.NS,TATACONSUM.NS,0.35732323371294816
BPCL.NS,VEDL.NS,0.32924442170183865
BPCL.NS,DABUR.NS,0.2639657192888595
BPCL.NS,HAVELLS.NS,0.33339872328975284
BPCL.NS,ICICIPRULI.NS,0.32490450869405174
BPCL.NS,PIDILITIND.NS,0.3160851600452655
BPCL.NS,SBICARD.NS,0.00024861007350715557
BPCL.NS,SIEMENS.NS,0.3793788143330051
BPCL.NS,GODREJCP.NS,0.2532287967480177
BPCL.NS,DLF.NS,0.40888434862652373
BPCL.NS,HINDALCO.NS,0.3056539648119443
BPCL.NS,TATAPOWER.NS,0.42593377834953666
BPCL.NS,AMBUJACEM.NS,0.4027514695013055
BPCL.NS,APOLLOHOSP.NS,0.19834336856582227
BPCL.NS,AUROPHARMA.NS,0.14074216414217164
BPCL.NS,BANDHANBNK.NS,0.2752931848118461
BPCL.NS,BERGEPAINT.NS,0.3188088541947847
BPCL.NS,BIOCON.NS,0.16754181275918345
BPCL.NS,BOSCHLTD.NS,0.39690983916289796
BPCL.NS,CHOLAFIN.NS,0.18170616219188518
BPCL.NS,COLPAL.NS,0.2947733614014592
BPCL.NS,DABUR.NS,0.2639657192888595
BPCL.NS,GAIL.NS,0.4662167428985511
BPCL.NS,GLAND.NS,1.4344898655594394e-05
BPCL.NS,GODREJPROP.NS,0.28891911782613355
BPCL.NS,HDFCAMC.NS,0.3584010586592642
BPCL.NS,ICICIGI.NS,0.36372382269947096
BPCL.NS,IGL.NS,0.3138183254527701
BPCL.NS,INDIGO.NS,0.3075263513078957
BPCL.NS,LUPIN.NS,0.2994349702219
BPCL.NS,M&MFIN.NS,0.25440940464890466
BPCL.NS,MARICO.NS,0.18297322188278392
BPCL.NS,MUTHOOTFIN.NS,0.28704990279641357
BPCL.NS,NAUKRI.NS,0.23049930392692053
BPCL.NS,PEL.NS,0.2518813387501122
BPCL.NS,PGHH.NS,0.010895283300813671
BPCL.NS,PFC.NS,0.48931764155550606
BPCL.NS,RECLTD.NS,0.423701427189104
BPCL.NS,SAIL.NS,0.41710039905005136
BPCL.NS,SRF.NS,0.2819052089155495
BPCL.NS,TATACHEM.NS,0.334905409211942
BPCL.NS,TORNTPHARM.NS,0.1694476062216148
BPCL.NS,TVSMOTOR.NS,0.2924429146768109
BPCL.NS,UBL.NS,0.28644071588794584
BPCL.NS,UPL.NS,0.32580278759641085
BPCL.NS,VOLTAS.NS,0.25597895726140946
BPCL.NS,WHIRLPOOL.NS,0.20993671730207394
BPCL.NS,ZEEL.NS,0.12177037934536163
BPCL.NS,ZYDUSLIFE.NS,0.30182740060203156
BPCL.NS,ABB.NS,0.20562138692007623
BPCL.NS,ACC.NS,0.4319799307685772
BPCL.NS,ALKEM.NS,0.22599009150968521
BPCL.NS,APOLLOTYRE.NS,0.4082287219386647
BPCL.NS,ASHOKLEY.NS,0.3191179377998988
BPCL.NS,BANKBARODA.NS,0.4571882911199491
BPCL.NS,BHARATFORG.NS,0.36290909593902515
BPCL.NS,BHEL.NS,0.5365870167514016
BPCL.NS,CANBK.NS,0.47338433450526685
BPCL.NS,CASTROLIND.NS,0.27158795582682416
BPCL.NS,CROMPTON.NS,0.12057484731426465
BPCL.NS,CUMMINSIND.NS,0.376790070397621
BPCL.NS,DALBHARAT.NS,0.3084345628440144
BPCL.NS,DEEPAKNTR.NS,0.38428290258895437
BPCL.NS,ESCORTS.NS,0.13267645762269747
BPCL.NS,EXIDEIND.NS,0.4140860705509275
BPCL.NS,FEDERALBNK.NS,0.31459815194372037
BPCL.NS,GLENMARK.NS,0.26144509775480135
BPCL.NS,GMRINFRA.NS,0.3393476981333091
BPCL.NS,GODREJAGRO.NS,0.17247261081277096
BPCL.NS,GRANULES.NS,0.22250993782708076
BPCL.NS,GUJGASLTD.NS,0.3689911749211176
BPCL.NS,HAL.NS,0.49334958270846174
BPCL.NS,HINDPETRO.NS,0.8118876243547142
BPCL.NS,HINDZINC.NS,0.22501194133402583
BPCL.NS,IDEA.NS,0.14452808330603362
BPCL.NS,IDFCFIRSTB.NS,0.38194860100975714
BPCL.NS,INDHOTEL.NS,0.2519540753846283
BPCL.NS,INDUSTOWER.NS,0.1465761954871507
BPCL.NS,IPCALAB.NS,0.14212583726960676
BPCL.NS,JINDALSTEL.NS,0.3479308423687075
BPCL.NS,JSWENERGY.NS,0.21406562538450977
BPCL.NS,LICHSGFIN.NS,0.35623069671090984
BPCL.NS,LTTS.NS,0.19134588137274547
BPCL.NS,MANAPPURAM.NS,0.3000023754740968
BPCL.NS,MFSL.NS,0.32750216196200094
BPCL.NS,MGL.NS,0.4697410735458972
BPCL.NS,MPHASIS.NS,0.1824354523661603
BPCL.NS,MRF.NS,0.3557295933152239
BPCL.NS,NAM-INDIA.NS,0.36817405105976697
BPCL.NS,NAVINFLUOR.NS,0.19590181598031908
BPCL.NS,NMDC.NS,0.44368145006469245
BPCL.NS,PAGEIND.NS,0.13503509917360812
BPCL.NS,PFIZER.NS,0.20772201976613602
BPCL.NS,PIIND.NS,0.3447823111122675
BPCL.NS,PNB.NS,0.4913115217986766
BPCL.NS,POLYCAB.NS,0.3256197792191317
BPCL.NS,RAMCOCEM.NS,0.2752995921479741
BPCL.NS,RBLBANK.NS,0.2084326585951169
BPCL.NS,SHREECEM.NS,0.23539987842594084
BPCL.NS,SUNTV.NS,0.16396654753430723
BPCL.NS,SYNGENE.NS,0.2414861831460553
BPCL.NS,TATACOMM.NS,0.28715592436045806
BPCL.NS,TATAELXSI.NS,0.17520998303959967
BPCL.NS,TORNTPOWER.NS,0.4713785437008482
BPCL.NS,TRENT.NS,0.4513516793499888
BPCL.NS,UNIONBANK.NS,0.3565889974585657
BPCL.NS,VBL.NS,0.2642478795962641
BPCL.NS,TORNTPHARM.NS,0.1694683282729484
BPCL.NS,WHIRLPOOL.NS,0.20993677201787755
BPCL.NS,ZEEL.NS,0.12176873678431792
BRITANNIA.NS,SHREECEM.NS,0.35323582525193353
BRITANNIA.NS,HEROMOTOCO.NS,0.30307165023662086
BRITANNIA.NS,CIPLA.NS,0.19199933673574204
BRITANNIA.NS,DRREDDY.NS,0.3051151974350171
BRITANNIA.NS,EICHERMOT.NS,0.2888438432411994
BRITANNIA.NS,BAJAJ-AUTO.NS,0.21942242711633522
BRITANNIA.NS,INDUSINDBK.NS,0.2030513655641955
BRITANNIA.NS,TATACONSUM.NS,0.48103674699447807
BRITANNIA.NS,VEDL.NS,0.12243958835006372
BRITANNIA.NS,DABUR.NS,0.4380081411417352
BRITANNIA.NS,HAVELLS.NS,0.258797408651712
BRITANNIA.NS,ICICIPRULI.NS,0.1623297944719389
BRITANNIA.NS,PIDILITIND.NS,0.33859496816275236
BRITANNIA.NS,SBICARD.NS,0.001404142577331791
BRITANNIA.NS,SIEMENS.NS,0.2483720084921031
BRITANNIA.NS,GODREJCP.NS,0.42198487967953746
BRITANNIA.NS,DLF.NS,0.2493616539033379
BRITANNIA.NS,HINDALCO.NS,0.13888131484928465
BRITANNIA.NS,TATAPOWER.NS,0.16145168813725969
BRITANNIA.NS,AMBUJACEM.NS,0.2589735070160719
BRITANNIA.NS,APOLLOHOSP.NS,0.2678126686535901
BRITANNIA.NS,AUROPHARMA.NS,0.09802272866810824
BRITANNIA.NS,BANDHANBNK.NS,0.1979325534566743
BRITANNIA.NS,BERGEPAINT.NS,0.32232277975077744
BRITANNIA.NS,BIOCON.NS,0.23071389304121462
BRITANNIA.NS,BOSCHLTD.NS,0.25621013840384493
BRITANNIA.NS,CHOLAFIN.NS,0.3302778981337957
BRITANNIA.NS,COLPAL.NS,0.417122688410452
BRITANNIA.NS,DABUR.NS,0.4380081411417352
BRITANNIA.NS,GAIL.NS,0.14903562587122166
BRITANNIA.NS,GLAND.NS,1.3571461247009804e-05
BRITANNIA.NS,GODREJPROP.NS,0.25213962293630937
BRITANNIA.NS,HDFCAMC.NS,0.23404141707885795
BRITANNIA.NS,ICICIGI.NS,0.3183129999404282
BRITANNIA.NS,IGL.NS,0.36272322012882724
BRITANNIA.NS,INDIGO.NS,0.2675680646670761
BRITANNIA.NS,LUPIN.NS,0.07319060650976672
BRITANNIA.NS,M&MFIN.NS,0.3404943407742829
BRITANNIA.NS,MARICO.NS,0.3789018309940215
BRITANNIA.NS,MUTHOOTFIN.NS,0.1742798388449193
BRITANNIA.NS,NAUKRI.NS,0.29973257896461625
BRITANNIA.NS,PEL.NS,0.2891694374301515
BRITANNIA.NS,PGHH.NS,0.1403885408238132
BRITANNIA.NS,PFC.NS,0.2376860384561767
BRITANNIA.NS,RECLTD.NS,0.22178199401759568
BRITANNIA.NS,SAIL.NS,0.09579056590391075
BRITANNIA.NS,SRF.NS,0.26199435940957283
BRITANNIA.NS,TATACHEM.NS,0.15409908819238893
BRITANNIA.NS,TORNTPHARM.NS,0.2865350859321081
BRITANNIA.NS,TVSMOTOR.NS,0.20835746484100534
BRITANNIA.NS,UBL.NS,0.3088892377848693
BRITANNIA.NS,UPL.NS,0.06892575377781779
BRITANNIA.NS,VOLTAS.NS,0.12183461765246077
BRITANNIA.NS,WHIRLPOOL.NS,0.08941625142331491
BRITANNIA.NS,ZEEL.NS,0.027071185346251345
BRITANNIA.NS,ZYDUSLIFE.NS,0.29034526352411805
BRITANNIA.NS,ABB.NS,0.21240492172002381
BRITANNIA.NS,ACC.NS,0.2787762801430334
BRITANNIA.NS,ALKEM.NS,0.2604106886641501
BRITANNIA.NS,APOLLOTYRE.NS,0.3248816021091957
BRITANNIA.NS,ASHOKLEY.NS,0.21172237812222436
BRITANNIA.NS,BANKBARODA.NS,0.1905014836852275
BRITANNIA.NS,BHARATFORG.NS,0.3284090061907442
BRITANNIA.NS,BHEL.NS,0.20133116673926157
BRITANNIA.NS,CANBK.NS,0.13264521243346108
BRITANNIA.NS,CASTROLIND.NS,0.20468967037454863
BRITANNIA.NS,CROMPTON.NS,0.20827658529128093
BRITANNIA.NS,CUMMINSIND.NS,0.27482344999905883
BRITANNIA.NS,DALBHARAT.NS,0.30990458378473484
BRITANNIA.NS,DEEPAKNTR.NS,0.21508839125247425
BRITANNIA.NS,ESCORTS.NS,0.16466713685063436
BRITANNIA.NS,EXIDEIND.NS,0.23906860596551596
BRITANNIA.NS,FEDERALBNK.NS,0.09985233899826548
BRITANNIA.NS,GLENMARK.NS,0.24955297836989118
BRITANNIA.NS,GMRINFRA.NS,0.19502340200872928
BRITANNIA.NS,GODREJAGRO.NS,0.19053052875846382
BRITANNIA.NS,GRANULES.NS,0.07392030302788956
BRITANNIA.NS,GUJGASLTD.NS,0.2992490406150854
